device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,inter_gaze_origin_validity,index,window_1,window_2,selected_eye,inter_gaze_point_on_display_area,inter_gaze_origin_validity,inter_gaze_origin_in_trackbox_coordinate_system,inter_gaze_origin_in_user_coordinate_system
361131076437,361112933554,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,66,64,68,inter,"[0.9345981240272522, 0.3274490197499593]",1,"[0.6978479385375976, 0.6695609172185262, 0.562166424592336]","[-103.40069478352865, -86.82993570963542, 689.9191813151042]"
361131080437,361112937554,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,67,65,69,inter,"[0.9348184943199158, 0.32757951617240905]",1,"[0.6978512287139893, 0.6695561051368714, 0.5621906876564026]","[-103.40377502441406, -86.82868957519531, 689.9302124023437]"
361131084437,361112941554,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,68,66,70,inter,"[0.9350388646125793, 0.3277100125948588]",1,"[0.6978545188903809, 0.6695512930552164, 0.5622149507204691]","[-103.40685526529948, -86.8274434407552, 689.9412434895834]"
361131088437,361112945554,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,69,67,71,inter,"[0.9352592349052429, 0.32784050901730855]",1,"[0.6978578090667724, 0.6695464809735616, 0.5622392137845357]","[-103.4099355061849, -86.82619730631511, 689.9522745768229]"
361131092437,361112949554,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,70,68,72,inter,"[0.9354796051979065, 0.3279710054397583]",1,"[0.6978610992431641, 0.6695416688919067, 0.5622634768486023]","[-103.41301574707032, -86.824951171875, 689.9633056640625]"
361131096437,361112953554,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,71,69,73,inter,"[0.93569997549057, 0.32810150186220804]",1,"[0.6978643894195556, 0.6695368568102519, 0.5622877399126689]","[-103.41609598795573, -86.82370503743489, 689.9743367513021]"
361131100437,361112957554,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,72,70,74,inter,"[0.9359203457832337, 0.3282319982846578]",1,"[0.6978676795959473, 0.669532044728597, 0.5623120029767354]","[-103.41917622884115, -86.8224589029948, 689.9853678385417]"
361131104437,361112961553,"(0.9361407160758972, 0.32836249470710754)","(227.05258178710938, 211.76905822753906, 66.43587493896484)",1,5.3249664306640625,1,"(-103.42225646972656, -86.82121276855469, 689.9963989257812)","(0.6978709697723389, 0.6695272326469421, 0.562336266040802)",1,"(0.9206797480583191, 0.330388605594635)","(219.07041931152344, 211.15472412109375, 66.21224975585938)",1,5.2954559326171875,1,"(-40.984352111816406, -86.26478576660156, 691.632080078125)","(0.5753559470176697, 0.6679077744483948, 0.5518425703048706)",1,0,73,71,75,left,,0,,
361131108437,361112965553,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,74,72,76,inter,"[0.9371660500764847, 0.32692112773656845]",1,"[0.6978848576545715, 0.6695185750722885, 0.5623673796653748]","[-103.4310531616211, -86.81827735900879, 690.0099639892578]"
361131112437,361112969553,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,75,73,77,inter,"[0.9381913840770721, 0.32547976076602936]",1,"[0.6978987455368042, 0.6695099174976349, 0.5623984932899475]","[-103.43984985351562, -86.81534194946289, 690.0235290527344]"
361131116437,361112973553,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,76,74,78,inter,"[0.9392167180776596, 0.32403839379549026]",1,"[0.6979126334190369, 0.6695012599229813, 0.5624296069145203]","[-103.44864654541016, -86.81240653991699, 690.0370941162109]"
361131120437,361112977552,"(0.9402420520782471, 0.32259702682495117)","(229.1700439453125, 213.51724243164062, 67.07215118408203)",1,5.2806396484375,1,"(-103.45744323730469, -86.8094711303711, 690.0506591796875)","(0.6979265213012695, 0.6694926023483276, 0.562460720539093)",1,"(0.9195904731750488, 0.3258833885192871)","(218.50802612304688, 212.52076721191406, 66.70945739746094)",1,5.2971649169921875,1,"(-41.02533721923828, -86.25447845458984, 691.7730712890625)","(0.5754218697547913, 0.6678580045700073, 0.5521494746208191)",1,0,77,75,79,left,,0,,
361131124437,361112981552,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,78,76,80,inter,"[0.9397618836826749, 0.3237413465976715]",1,"[0.697937183909946, 0.6694921453793844, 0.5624618993865119]","[-103.46282704671223, -86.80920494927301, 690.0504421657986]"
361131128437,361112985551,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,79,77,81,inter,"[0.9392817152871026, 0.32488566637039185]",1,"[0.6979478465186225, 0.669491688410441, 0.5624630782339308]","[-103.4682108561198, -86.80893876817491, 690.0502251519097]"
361131132437,361112989551,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,80,78,82,inter,"[0.9388015468915304, 0.3260299861431122]",1,"[0.697958509127299, 0.6694912314414978, 0.5624642570813497]","[-103.47359466552734, -86.80867258707683, 690.0500081380209]"
361131136437,361112993551,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,81,79,83,inter,"[0.9383213784959581, 0.3271743059158325]",1,"[0.6979691717359755, 0.6694907744725546, 0.5624654359287686]","[-103.47897847493489, -86.80840640597873, 690.049791124132]"
361131140437,361112997550,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,82,80,84,inter,"[0.9378412101003859, 0.32831862568855286]",1,"[0.6979798343446519, 0.6694903175036112, 0.5624666147761874]","[-103.48436228434245, -86.80814022488065, 690.049574110243]"
361131144437,361113001550,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,83,81,85,inter,"[0.9373610417048136, 0.3294629454612732]",1,"[0.6979904969533285, 0.669489860534668, 0.5624677936236063]","[-103.48974609375, -86.80787404378255, 690.0493570963541]"
361131148437,361113005549,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,84,82,86,inter,"[0.9368808733092414, 0.33060726523399353]",1,"[0.6980011595620049, 0.6694894035657247, 0.5624689724710252]","[-103.49512990315755, -86.80760786268446, 690.0491400824653]"
361131152437,361113009549,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,85,83,87,inter,"[0.9364007049136691, 0.33175158500671387]",1,"[0.6980118221706815, 0.6694889465967814, 0.5624701513184441]","[-103.50051371256511, -86.80734168158637, 690.0489230685764]"
361131156437,361113013549,"(0.9359205365180969, 0.3328959047794342)","(226.93890380859375, 210.39447021484375, 65.93553924560547)",1,5.2777252197265625,1,"(-103.50589752197266, -86.80707550048828, 690.0487060546875)","(0.6980224847793579, 0.6694884896278381, 0.562471330165863)",1,"(0.9169022440910339, 0.33491551876068115)","(217.1201934814453, 209.78208923339844, 65.712646484375)",1,5.2691802978515625,1,"(-41.096885681152344, -86.25741577148438, 691.815673828125)","(0.5755569934844971, 0.667854905128479, 0.5522512793540955)",1,0,86,84,88,left,,0,,
361131160437,361113017549,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,87,85,89,inter,"[0.9367537299791971, 0.32955801486968994]",1,"[0.6980313261349996, 0.6694862047831217, 0.5624298453330994]","[-103.50792185465495, -86.80380757649739, 690.0293579101562]"
361131164437,361113021549,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1,88,86,90,inter,"[0.9375869234402975, 0.3262201249599457]",1,"[0.6980401674906412, 0.6694839199384054, 0.5623883605003357]","[-103.50994618733723, -86.80053965250652, 690.010009765625]"
361131168437,361113025549,"(0.9384201169013977, 0.3228822350502014)","(228.2293701171875, 213.43077087402344, 67.04066467285156)",1,5.244110107421875,1,"(-103.51197052001953, -86.79727172851562, 689.9906616210938)","(0.698049008846283, 0.669481635093689, 0.562346875667572)",1,"(0.9198793768882751, 0.3377656042575836)","(218.65721130371094, 208.91790771484375, 65.39811706542969)",1,5.2787933349609375,1,"(-41.11117935180664, -86.25331115722656, 691.7886962890625)","(0.5755876302719116, 0.6678526401519775, 0.5521939396858215)",1,0,89,87,91,left,,0,,
361131172438,361113029550,"(0.9300002455711365, 0.3377126157283783)","(223.8823699951172, 208.93399047851562, 65.4039535522461)",1,5.25836181640625,1,"(-103.51705932617188, -86.78480529785156, 690.0015869140625)","(0.6980562210083008, 0.6694548726081848, 0.5623690485954285)",1,"(0.9162957072257996, 0.3407553434371948)","(216.80702209472656, 208.01136779785156, 65.06814575195312)",1,5.267242431640625,1,"(-41.109317779541016, -86.23589324951172, 691.7479248046875)","(0.5755879878997803, 0.6678271889686584, 0.5521016120910645)",1,0,90,88,92,left,,0,,
361131176438,361113033550,"(0.9347156882286072, 0.32929328083992004)","(226.31686401367188, 211.48684692382812, 66.33309936523438)",1,5.25384521484375,1,"(-103.51728820800781, -86.77574157714844, 689.98876953125)","(0.6980599164962769, 0.6694397926330566, 0.5623396039009094)",1,"(0.9150214791297913, 0.3408317565917969)","(216.149169921875, 207.9882049560547, 65.0597152709961)",1,5.2928314208984375,1,"(-41.110870361328125, -86.23326110839844, 691.760498046875)","(0.5755897164344788, 0.6678193807601929, 0.552128255367279)",1,0,91,89,93,left,,0,,
361131180438,361113037550,"(0.9342153668403625, 0.3296891152858734)","(226.05857849121094, 211.36680603027344, 66.28947448730469)",1,5.2334442138671875,1,"(-103.52352905273438, -86.78372192382812, 690.0543212890625)","(0.6980556845664978, 0.6694414019584656, 0.562483549118042)",1,"(0.9174883961677551, 0.3429495394229889)","(217.4227752685547, 207.34605407714844, 64.82601928710938)",1,5.28436279296875,1,"(-41.11250686645508, -86.23783874511719, 691.7875366210938)","(0.575590193271637, 0.6678225994110107, 0.552187979221344)",1,0,92,90,94,left,,0,,
361131184438,361113041550,"(0.9345083832740784, 0.3344760239124298)","(226.2098846435547, 209.9153594970703, 65.7611312866211)",1,5.2537689208984375,1,"(-103.52477264404297, -86.77992248535156, 690.06689453125)","(0.6980549097061157, 0.6694312691688538, 0.5625099539756775)",1,"(0.9217187166213989, 0.34092074632644653)","(219.60679626464844, 207.96121215820312, 65.04991149902344)",1,5.26300048828125,1,"(-41.115447998046875, -86.2410659790039, 691.82666015625)","(0.575592041015625, 0.6678206920623779, 0.5522734522819519)",1,0,93,91,95,left,,0,,
361131188438,361113045550,"(0.9359186887741089, 0.3298770785331726)","(226.93798828125, 211.309814453125, 66.26872253417969)",1,5.253326416015625,1,"(-103.52725982666016, -86.77040100097656, 690.1063842773438)","(0.6980499029159546, 0.6694040298461914, 0.5625928640365601)",1,"(0.9189468622207642, 0.3439202904701233)","(218.17576599121094, 207.0517120361328, 64.7188949584961)",1,5.2702178955078125,1,"(-41.11568832397461, -86.23247528076172, 691.8536987304688)","(0.5755898952484131, 0.6677981615066528, 0.5523298382759094)",1,0,94,92,96,left,,0,,
361131192438,361113049550,"(0.9328087568283081, 0.3407469689846039)","(225.33238220214844, 208.01393127441406, 65.06905364990234)",1,5.2447052001953125,1,"(-103.52337646484375, -86.7546615600586, 690.107177734375)","(0.6980419754981995, 0.6693729162216187, 0.562589704990387)",1,"(0.9184117317199707, 0.34943628311157227)","(217.89950561523438, 205.379150390625, 64.11018371582031)",1,5.2484893798828125,1,"(-41.11598587036133, -86.22281646728516, 691.8800048828125)","(0.5755877494812012, 0.6677737236022949, 0.5523843765258789)",1,0,95,93,97,left,,0,,
361131196438,361113053550,"(0.9339778423309326, 0.3377598524093628)","(225.93592834472656, 208.919677734375, 65.39869689941406)",1,5.25360107421875,1,"(-103.52349853515625, -86.76463317871094, 690.1207885742188)","(0.6980388164520264, 0.6693896055221558, 0.5626211166381836)",1,"(0.924237847328186, 0.3434808552265167)","(220.90737915039062, 207.18495178222656, 64.76739501953125)",1,5.246368408203125,1,"(-41.113433837890625, -86.22758483886719, 691.880859375)","(0.5755828022956848, 0.6677828431129456, 0.552386999130249)",1,0,96,94,98,left,,0,,
361131200438,361113057550,"(0.9340295791625977, 0.32980039715766907)","(225.96267700195312, 211.33306884765625, 66.27717590332031)",1,5.2291259765625,1,"(-103.5145492553711, -86.76869201660156, 690.0831909179688)","(0.6980307102203369, 0.6694056391716003, 0.5625388622283936)",1,"(0.9203380942344666, 0.341176301240921)","(218.89401245117188, 207.88372802734375, 65.02169799804688)",1,5.259307861328125,1,"(-41.100738525390625, -86.22450256347656, 691.7890625)","(0.5755671262741089, 0.66779625415802, 0.5521866679191589)",1,0,97,95,99,left,,0,,
361131204438,361113061550,"(0.9333385229110718, 0.3267870843410492)","(225.6058807373047, 212.2467803955078, 66.60967254638672)",1,5.222625732421875,1,"(-103.51708221435547, -86.76214599609375, 690.13623046875)","(0.6980223059654236, 0.6693814396858215, 0.562651515007019)",1,"(0.9217447638511658, 0.33997097611427307)","(219.62025451660156, 208.2492218017578, 65.15472412109375)",1,5.259490966796875,1,"(-41.10250473022461, -86.22103881835938, 691.841796875)","(0.5755653381347656, 0.6677783131599426, 0.5522998571395874)",1,0,98,96,100,left,,0,,
361131208438,361113065550,"(0.9338136911392212, 0.3398928940296173)","(225.85116577148438, 208.2728729248047, 65.16339874267578)",1,5.2266387939453125,1,"(-103.51702880859375, -86.74913024902344, 690.1634521484375)","(0.6980153322219849, 0.6693499684333801, 0.562706708908081)",1,"(0.9183895587921143, 0.3529684543609619)","(217.88803100585938, 204.3081817626953, 63.7203369140625)",1,5.2645263671875,1,"(-41.09950256347656, -86.2041015625, 691.8162841796875)","(0.5755620002746582, 0.6677505970001221, 0.5522403717041016)",1,0,99,97,101,left,,0,,
361131212438,361113069550,"(0.9289323091506958, 0.34380078315734863)","(223.33103942871094, 207.08795166015625, 64.7320785522461)",1,5.2609405517578125,1,"(-103.51200866699219, -86.75154876708984, 690.1644897460938)","(0.6980052590370178, 0.6693545579910278, 0.5627079010009766)",1,"(0.9201096892356873, 0.34552302956581116)","(218.77609252929688, 206.56573486328125, 64.54200744628906)",1,5.264862060546875,1,"(-41.09712600708008, -86.21115112304688, 691.8292236328125)","(0.5755560398101807, 0.6677616238594055, 0.552269697189331)",1,0,100,98,102,left,,0,,
361131216438,361113073550,"(0.9314689636230469, 0.33698391914367676)","(224.64065551757812, 209.15492248535156, 65.48439025878906)",1,5.2396697998046875,1,"(-103.50825500488281, -86.76648712158203, 690.1669921875)","(0.6979971528053284, 0.6693833470344543, 0.5627155900001526)",1,"(0.919245183467865, 0.35489651560783386)","(218.3297882080078, 203.72357177734375, 63.507503509521484)",1,5.2801971435546875,1,"(-41.08628463745117, -86.2194595336914, 691.7918090820312)","(0.5755387544631958, 0.6677857637405396, 0.5521895885467529)",1,0,101,99,103,left,,0,,
361131220438,361113077552,"(0.9340673685073853, 0.334461510181427)","(225.982177734375, 209.91973876953125, 65.76280212402344)",1,5.239532470703125,1,"(-103.50321197509766, -86.77085876464844, 690.1688232421875)","(0.6979867815971375, 0.6693915128707886, 0.5627188086509705)",1,"(0.9206482172012329, 0.34882107377052307)","(219.05410766601562, 205.5657196044922, 64.17803955078125)",1,5.241119384765625,1,"(-41.084930419921875, -86.22245788574219, 691.790283203125)","(0.5755361914634705, 0.6677919030189514, 0.5521867871284485)",1,0,102,100,104,left,,0,,
361131224438,361113081554,"(0.9305859208106995, 0.3438609838485718)","(224.1847686767578, 207.0697021484375, 64.72541809082031)",1,5.2617340087890625,1,"(-103.4929428100586, -86.75503540039062, 690.1307373046875)","(0.6979761719703674, 0.66936856508255, 0.5626305341720581)",1,"(0.9205728769302368, 0.34964582324028015)","(219.01522827148438, 205.31564331054688, 64.0870132446289)",1,5.267059326171875,1,"(-41.0799560546875, -86.21532440185547, 691.8182373046875)","(0.5755237340927124, 0.667772114276886, 0.5522447824478149)",1,0,103,101,105,left,,0,,
361131228438,361113085556,"(0.9353877902030945, 0.33011147379875183)","(226.66384887695312, 211.23875427246094, 66.24283599853516)",1,5.2098541259765625,1,"(-103.49403381347656, -86.7583236694336, 690.1427612304688)","(0.6979753375053406, 0.6693724393844604, 0.5626572370529175)",1,"(0.9237170815467834, 0.3381611704826355)","(220.63851928710938, 208.79795837402344, 65.35443878173828)",1,5.231170654296875,1,"(-41.07192611694336, -86.21336364746094, 691.7923583984375)","(0.5755106806755066, 0.6677736639976501, 0.552187442779541)",1,0,104,102,106,left,,0,,
361131232438,361113089558,"(0.9323251843452454, 0.3365258276462555)","(225.0827178955078, 209.2938232421875, 65.53494262695312)",1,5.224761962890625,1,"(-103.48736572265625, -86.769775390625, 690.1163940429688)","(0.6979687809944153, 0.6694005727767944, 0.5626015067100525)",1,"(0.9227752685546875, 0.3408051133155823)","(220.1522674560547, 207.99627685546875, 65.06266784667969)",1,5.2420196533203125,1,"(-41.069419860839844, -86.22772979736328, 691.8063354492188)","(0.5755044221878052, 0.6677988171577454, 0.5522206425666809)",1,0,105,103,107,left,,0,,
361131236438,361113093560,"(0.933748722076416, 0.3393905758857727)","(225.81765747070312, 208.42518615722656, 65.21879577636719)",1,5.236724853515625,1,"(-103.48915100097656, -86.78549194335938, 690.1610107421875)","(0.6979610919952393, 0.6694218516349792, 0.5627011656761169)",1,"(0.9188796877861023, 0.3435351550579071)","(218.14108276367188, 207.16848754882812, 64.76136016845703)",1,5.2663116455078125,1,"(-41.06673812866211, -86.23661041259766, 691.79443359375)","(0.5755004286766052, 0.6678186655044556, 0.552196741104126)",1,0,106,104,108,left,,0,,
361131240438,361113097562,"(0.9350020289421082, 0.33502843976020813)","(226.46469116210938, 209.74786376953125, 65.70015716552734)",1,5.237335205078125,1,"(-103.48908233642578, -86.7870864868164, 690.1741943359375)","(0.6979576945304871, 0.6694221496582031, 0.5627296566963196)",1,"(0.9136500358581543, 0.34427571296691895)","(215.4411163330078, 206.9439697265625, 64.67963409423828)",1,5.2529296875,1,"(-41.06303787231445, -86.24151611328125, 691.8211669921875)","(0.5754904747009277, 0.6678225994110107, 0.5522550940513611)",1,0,107,105,109,left,,0,,
361131244438,361113101565,"(0.9359194040298462, 0.3339575529098511)","(226.93829345703125, 210.0725555419922, 65.81838989257812)",1,5.200836181640625,1,"(-103.48678588867188, -86.78376007080078, 690.1755981445312)","(0.6979528069496155, 0.669415295124054, 0.562731146812439)",1,"(0.9229466915130615, 0.343953013420105)","(220.24078369140625, 207.04180908203125, 64.71522521972656)",1,5.2398223876953125,1,"(-41.06053161621094, -86.2374267578125, 691.8079223632812)","(0.575486958026886, 0.6678174138069153, 0.5522252917289734)",1,0,108,106,110,left,,0,,
361131248438,361113105567,"(0.9360012412071228, 0.3296961486339569)","(226.98057556152344, 211.3647003173828, 66.28862762451172)",1,5.19842529296875,1,"(-103.48294067382812, -86.79144287109375, 690.16357421875)","(0.6979482769966125, 0.6694329380989075, 0.5627060532569885)",1,"(0.9209737181663513, 0.33796727657318115)","(219.22218322753906, 208.85678100585938, 65.37580108642578)",1,5.2311859130859375,1,"(-41.05916976928711, -86.24569702148438, 691.808837890625)","(0.5754842162132263, 0.6678333878517151, 0.5522289872169495)",1,0,109,107,111,left,,0,,
361131252438,361113109569,"(0.9364048838615417, 0.3274228274822235)","(227.18899536132812, 212.0540008544922, 66.53955841064453)",1,5.2233123779296875,1,"(-103.4855728149414, -86.80384826660156, 690.1639404296875)","(0.6979534029960632, 0.6694572567939758, 0.5627105832099915)",1,"(0.9210532307624817, 0.33969080448150635)","(219.26324462890625, 208.33416748046875, 65.18563079833984)",1,5.252105712890625,1,"(-41.0539436340332, -86.25701904296875, 691.822509765625)","(0.5754727125167847, 0.6678525805473328, 0.5522603988647461)",1,0,110,108,112,left,,0,,
361131256438,361113113571,"(0.9355490803718567, 0.33481961488723755)","(226.7471160888672, 209.81117248535156, 65.72325134277344)",1,5.226104736328125,1,"(-103.48301696777344, -86.8069076538086, 690.15087890625)","(0.6979515552520752, 0.6694661378860474, 0.562682569026947)",1,"(0.9215030074119568, 0.34415537118911743)","(219.49546813964844, 206.98043823242188, 64.69296264648438)",1,5.2508087158203125,1,"(-41.049556732177734, -86.25765228271484, 691.7835693359375)","(0.5754680633544922, 0.667862057685852, 0.5521760582923889)",1,0,111,109,113,left,,0,,
361131260438,361113117573,"(0.9319394826889038, 0.3350431025028229)","(224.88357543945312, 209.743408203125, 65.69856262207031)",1,5.238372802734375,1,"(-103.48052215576172, -86.80738067626953, 690.1521606445312)","(0.6979463696479797, 0.6694667339324951, 0.5626845359802246)",1,"(0.9241743683815002, 0.3436776399612427)","(220.87461853027344, 207.12527465820312, 64.74566650390625)",1,5.243438720703125,1,"(-41.04644012451172, -86.25191497802734, 691.7305297851562)","(0.5754671692848206, 0.667862057685852, 0.5520598292350769)",1,0,112,110,114,left,,0,,
361131264438,361113121576,"(0.9367926120758057, 0.3348304033279419)","(227.38912963867188, 209.80789184570312, 65.72207641601562)",1,5.2062530517578125,1,"(-103.4741439819336, -86.80691528320312, 690.12646484375)","(0.6979402899742126, 0.6694713234901428, 0.5626274943351746)",1,"(0.9229246377944946, 0.33791041374206543)","(220.2294158935547, 208.87399291992188, 65.38215637207031)",1,5.251007080078125,1,"(-41.045310974121094, -86.26094055175781, 691.7569580078125)","(0.5754624009132385, 0.6678740978240967, 0.5521188378334045)",1,0,113,111,115,left,,0,,
361131268438,361113125578,"(0.9309116005897522, 0.3429533541202545)","(224.35292053222656, 207.34490966796875, 64.82557678222656)",1,5.24053955078125,1,"(-103.4808120727539, -86.82172393798828, 690.15380859375)","(0.6979465484619141, 0.66949462890625, 0.5626915693283081)",1,"(0.9252222180366516, 0.34305229783058167)","(221.41561889648438, 207.31488037109375, 64.81471252441406)",1,5.2326202392578125,1,"(-41.082054138183594, -86.32591247558594, 692.083740234375)","(0.5755016207695007, 0.6679320931434631, 0.5528436899185181)",1,0,114,112,116,left,,0,,
361131272438,361113129578,"(0.931352436542511, 0.3330520987510681)","(224.58050537109375, 210.3471221923828, 65.91826629638672)",1,5.2277679443359375,1,"(-103.48342895507812, -86.83431243896484, 690.1805419921875)","(0.6979449391365051, 0.6695136427879333, 0.5627524852752686)",1,"(0.9213765859603882, 0.3430168032646179)","(219.43017578125, 207.32566833496094, 64.8185806274414)",1,5.245391845703125,1,"(-41.073570251464844, -86.32831573486328, 692.0318603515625)","(0.5754902362823486, 0.6679477095603943, 0.5527313351631165)",1,0,115,113,117,left,,0,,
361131276438,361113133578,"(0.9358338117599487, 0.34092533588409424)","(226.89414978027344, 207.95982360839844, 65.04943084716797)",1,5.2173614501953125,1,"(-103.4832534790039, -86.83928680419922, 690.1787719726562)","(0.6979451179504395, 0.6695237159729004, 0.5627498626708984)",1,"(0.9265360832214355, 0.3370157480239868)","(222.0939178466797, 209.14524841308594, 65.48091125488281)",1,5.2313232421875,1,"(-41.079444885253906, -86.34126281738281, 692.085205078125)","(0.5754964351654053, 0.6679617762565613, 0.5528501868247986)",1,0,116,114,118,left,,0,,
361131280438,361113137578,"(0.9388302564620972, 0.32972246408462524)","(228.44114685058594, 211.35670471191406, 66.28581237792969)",1,5.2014923095703125,1,"(-103.47579193115234, -86.8408203125, 690.156005859375)","(0.6979361176490784, 0.6695316433906555, 0.5626991391181946)",1,"(0.9229377508163452, 0.34151917695999146)","(220.23619079589844, 207.77975463867188, 64.98387908935547)",1,5.2254486083984375,1,"(-41.082603454589844, -86.35478210449219, 692.1376342773438)","(0.5754973888397217, 0.6679770946502686, 0.552966833114624)",1,0,117,115,119,left,,0,,
361131284438,361113141578,"(0.9312598705291748, 0.3355299234390259)","(224.53274536132812, 209.59579467773438, 65.64485168457031)",1,5.2345733642578125,1,"(-103.47322082519531, -86.8477783203125, 690.1436157226562)","(0.6979342699050903, 0.669547975063324, 0.5626733899116516)",1,"(0.9245827794075012, 0.34352540969848633)","(221.08544921875, 207.1714630126953, 64.76244354248047)",1,5.2194671630859375,1,"(-41.08121109008789, -86.36205291748047, 692.1245727539062)","(0.5754959583282471, 0.6679940223693848, 0.5529401898384094)",1,0,118,116,120,left,,0,,
361131288438,361113145579,"(0.9421469569206238, 0.3246782422065735)","(230.15347290039062, 212.8861846923828, 66.84245300292969)",1,5.193389892578125,1,"(-103.47449493408203, -86.8562240600586, 690.1569213867188)","(0.6979333758354187, 0.6695617437362671, 0.56270432472229)",1,"(0.9249120354652405, 0.34283408522605896)","(221.25546264648438, 207.38107299804688, 64.8387451171875)",1,5.23126220703125,1,"(-41.07237243652344, -86.360595703125, 692.04638671875)","(0.5754865407943726, 0.6680076718330383, 0.5527700781822205)",1,0,119,117,121,left,,0,,
