id,time,velocity,type,point
896,7711399087,,0,"(565.4679107666016, 1276.0665893554688, 615.3793334960938)"
897,7711403087,,0,"(486.8862533569336, 1219.3599700927734, 615.4219970703125)"
898,7711407087,,0,"(478.18925870421765, 1239.886718715659, 615.400598898504)"
899,7711411085,,0,"(469.4966125488281, 1260.4032039642334, 615.3792114257812)"
900,7711415085,,0,"(541.8707656860352, 1256.4648628234863, 615.37939453125)"
901,7711419085,,0,"(492.6026916503906, 1231.3413619995117, 615.4324951171875)"
902,7711423085,,0,"(471.76331520080566, 1253.3892631530762, 615.3587036132812)"
903,7711427085,,0,"(534.686279296875, 1268.0502891540527, 615.3369140625)"
904,7711431085,,0,"(477.46496200561523, 1235.117769241333, 615.3367919921875)"
905,7711435085,,0,"(511.99822425842285, 1253.8997411727905, 615.3363952636719)"
906,7711439085,,0,"(546.5314865112305, 1272.681713104248, 615.3359985351562)"
907,7711443085,,0,"(507.6529884338379, 1245.0738430023193, 615.28466796875)"
908,7711447083,,0,"(520.5294635970165, 1255.130755731421, 615.2637381452297)"
909,7711451083,,0,"(533.4123802185059, 1265.192699432373, 615.2427978515625)"
910,7711455085,,0,"(538.7627220153809, 1270.7203388214111, 615.2322998046875)"
911,7711459085,,0,"(493.78475189208984, 1220.2360153198242, 615.1902465820312)"
912,7711463085,,0,"(492.9356002807617, 1234.9180698394775, 615.1785278320312)"
913,7711467083,,0,"(545.0011253356934, 1281.9867610931396, 615.188232421875)"
914,7711471085,,0,"(485.3396415710449, 1228.7179470062256, 615.1874389648438)"
915,7711475085,,0,"(510.1153564453125, 1274.18532371521, 615.1356811523438)"
916,7711479085,,0,"(486.6866111755371, 1238.6963367462158, 615.125)"
917,7711483085,,0,"(497.65334129333496, 1247.628664970398, 615.108642578125)"
918,7711487085,,0,"(508.6200714111328, 1256.56099319458, 615.09228515625)"
919,7711491085,,0,"(517.8899383544922, 1275.1182079315186, 615.0780843098959)"
920,7711495085,,0,"(527.1598052978516, 1293.675422668457, 615.0638834635416)"
921,7711499085,,0,"(536.4296722412109, 1312.2326374053955, 615.0496826171875)"
922,7711503085,,0,"(525.7176399230957, 1287.7284049987793, 615.0429484049479)"
923,7711507085,,0,"(515.0056076049805, 1263.224172592163, 615.0362141927084)"
924,7711511085,,0,"(504.29357528686523, 1238.7199401855469, 615.0294799804688)"
925,7711515085,,0,"(501.6804885864258, 1239.1613960266113, 615.0396118164062)"
926,7711519085,,0,"(504.09973144531256, 1243.251371383667, 615.0705159505209)"
927,7711523085,,0,"(506.51897430419916, 1247.3413467407227, 615.1014200846354)"
928,7711527085,,0,"(508.93821716308594, 1251.4313220977783, 615.13232421875)"
929,7711531085,,0,"(540.4597663879395, 1287.7007961273193, 615.0489501953125)"
930,7711535085,,0,"(493.0565071105957, 1241.7619228363037, 614.9348754882812)"
931,7711539085,,0,"(539.5658683776855, 1317.0327186584473, 614.87255859375)"
932,7711543085,,0,"(523.1730079650879, 1218.673038482666, 614.863037109375)"
933,7711547085,,0,"(531.8024826049805, 1236.6044282913208, 614.8944396972656)"
934,7711551085,,0,"(540.431957244873, 1254.5358180999756, 614.9258422851562)"
935,7711555085,,0,"(549.0614318847656, 1272.4672079086304, 614.9572448730469)"
936,7711559085,,0,"(557.6909065246582, 1290.3985977172852, 614.9886474609375)"
937,7711563085,,0,"(512.6548004150391, 1202.5185585021973, 614.978271484375)"
938,7711567085,,0,"(501.809606552124, 1211.9011402130127, 614.994384765625)"
939,7711571085,,0,"(490.964412689209, 1221.2837219238281, 615.010498046875)"
940,7711575085,,0,"(489.76884841918945, 1238.3349895477295, 614.9248657226562)"
941,7711579085,,0,"(509.2670167234726, 1264.2213449027424, 614.9298718570024)"
942,7711583083,,0,"(528.7554359436035, 1290.0947570800781, 614.9348754882812)"
943,7711587085,,0,"(506.21767503146793, 1249.2976766918575, 614.9342344589634)"
944,7711591085,,0,"(483.69117736816406, 1208.5209846496582, 614.93359375)"
945,7711595085,,0,"(511.0525703430176, 1212.4099731445312, 614.93408203125)"
946,7711599085,,0,"(490.76133728027344, 1220.7725286483765, 614.9274597167969)"
947,7711603085,,0,"(470.4701042175293, 1229.1350841522217, 614.9208374023438)"
948,7711607085,,0,"(474.2641496658325, 1230.9403538703918, 614.8993072509766)"
949,7711611085,,0,"(478.05819511413574, 1232.745623588562, 614.8777770996094)"
950,7711615085,,0,"(481.85224056243896, 1234.5508933067322, 614.8562469482422)"
951,7711619085,,0,"(485.6462860107422, 1236.3561630249023, 614.834716796875)"
952,7711623085,,0,"(487.0492172241211, 1240.7268047332764, 614.9165649414062)"
953,7711627085,,0,"(469.8621368408203, 1225.8080005645752, 614.86328125)"
954,7711631085,,0,"(501.21225357055664, 1212.5418663024902, 614.875244140625)"
955,7711635085,,0,"(497.96017646789556, 1210.7171297073364, 614.8816223144531)"
956,7711639085,,0,"(494.7080993652343, 1208.8923931121826, 614.8880004882812)"
957,7711643085,,0,"(491.45602226257324, 1207.0676565170288, 614.8943786621094)"
958,7711647085,,0,"(488.20394515991217, 1205.242919921875, 614.9007568359375)"
959,7711651085,,0,"(484.9518680572509, 1203.4181833267212, 614.9071350097656)"
960,7711655085,,0,"(481.69979095458984, 1201.5934467315674, 614.9135131835938)"
961,7711659085,,0,"(493.26284408569336, 1237.0579719543457, 614.8927001953125)"
962,7711663085,,0,"(496.1216354370117, 1259.9733352661133, 614.9130859375)"
963,7711667084,,0,"(541.8151849340627, 1264.9059088859935, 614.9338963238325)"
964,7711671084,,0,"(587.5201606750488, 1269.8397159576416, 614.9547119140625)"
965,7711675084,,0,"(486.661319732666, 1225.015926361084, 614.9130859375)"
966,7711679084,,0,"(487.4564552307129, 1215.626621246338, 614.923828125)"
967,7711683084,,0,"(522.7999591827393, 1257.325530052185, 614.9338989257812)"
968,7711687084,,0,"(558.1434631347656, 1299.0244388580322, 614.9439697265625)"
969,7711691084,,0,"(498.08475494384766, 1223.8466262817383, 614.9549560546875)"
970,7711695084,,0,"(498.71612548828125, 1226.0822296142578, 614.92431640625)"
971,7711699082,,0,"(510.26787807941434, 1238.2892578125002, 614.9341381530762)"
972,7711703084,,0,"(521.8311882019043, 1250.5084991455078, 614.9439697265625)"
973,7711707084,,0,"(496.81880950927734, 1220.470154285431, 614.9441528320312)"
974,7711711084,,0,"(471.8064308166504, 1190.431809425354, 614.9443359375)"
975,7711715084,,0,"(483.2917785644531, 1255.2034378051758, 614.9131469726562)"
976,7711719084,,0,"(498.56420516967773, 1252.8000354766846, 614.9340515136719)"
977,7711723084,,0,"(513.8366317749023, 1250.3966331481934, 614.9549560546875)"
978,7711727084,,0,"(500.9696388244629, 1238.258171081543, 614.9259033203125)"
979,7711731084,,0,"(489.21031951904297, 1225.9265899658203, 614.9351806640625)"
980,7711735084,,0,"(516.5434455871582, 1267.8475856781006, 614.9248046875)"
981,7711739084,,0,"(506.0786247253418, 1250.278902053833, 614.9241333007812)"
982,7711743084,,0,"(501.5026903152466, 1249.005389213562, 614.9325714111328)"
983,7711747084,,0,"(496.92675590515137, 1247.731876373291, 614.9410095214844)"
984,7711751084,,0,"(492.35082149505615, 1246.45836353302, 614.9494476318359)"
985,7711755084,,0,"(487.77488708496094, 1245.184850692749, 614.9578857421875)"
986,7711759084,,0,"(493.7158012390137, 1245.5474853515625, 614.9481201171875)"
987,7711763084,,0,"(499.6567153930664, 1245.910120010376, 614.9383544921875)"
988,7711767084,,0,"(489.9154472351074, 1233.7014198303223, 614.9546203613281)"
989,7711771084,,0,"(480.17417907714844, 1221.4927196502686, 614.9708862304688)"
990,7711775082,,0,"(502.78674942970275, 1260.4884812951088, 614.9560316009522)"
991,7711779084,,0,"(525.4219436645508, 1299.5232582092285, 614.941162109375)"
992,7711783082,,0,"(498.0120277404785, 1212.2401714324951, 614.9325561523438)"
993,7711787084,,0,"(514.5933151245117, 1296.410894393921, 614.9208374023438)"
994,7711791084,,0,"(513.4375986167626, 1279.9341832597802, 614.9216308990499)"
995,7711795084,,0,"(512.2818821090133, 1263.4574721256395, 614.9224243957559)"
996,7711799084,,0,"(511.12616560126406, 1246.980760991499, 614.923217892462)"
997,7711803083,,0,"(509.9707380226418, 1230.5081690351417, 614.9240111907939)"
998,7711807083,,0,"(508.8150215148926, 1214.031457901001, 614.9248046875)"
999,7711811083,,0,"(487.0441246032715, 1206.3811898231506, 614.9051513671875)"
1000,7711815083,,0,"(465.2732276916504, 1198.7309217453003, 614.885498046875)"
1001,7711819083,,0,"(505.7449436187744, 1244.4322228431702, 614.8704833984375)"
1002,7711823083,,0,"(546.2166595458984, 1290.13352394104, 614.85546875)"
1003,7711827083,,0,"(503.9616394042969, 1247.387981414795, 614.8253173828125)"
1004,7711831083,,0,"(536.220588684082, 1282.790994644165, 614.8468831380209)"
1005,7711835083,,0,"(568.4795379638672, 1318.1940078735352, 614.8684488932291)"
1006,7711839083,,0,"(600.7384872436523, 1353.5970211029053, 614.8900146484375)"
1007,7711843083,,0,"(565.0459098815918, 1307.9986095428467, 614.8736368815104)"
1008,7711847083,,0,"(529.3533325195312, 1262.400197982788, 614.8572591145834)"
1009,7711851083,,0,"(493.6607551574707, 1216.8017864227295, 614.8408813476562)"
1010,7711855083,,0,"(496.799840927124, 1243.6060667037964, 614.8731994628906)"
1011,7711859083,,0,"(499.93892669677734, 1270.4103469848633, 614.905517578125)"
1012,7711863083,,0,"(487.78696060180664, 1218.4375762939453, 614.893798828125)"
1013,7711867083,,0,"(495.87358474731445, 1230.6803226470947, 614.9261474609375)"
1014,7711871083,,0,"(503.96020889282227, 1242.9230690002441, 614.95849609375)"
1015,7711875083,,0,"(512.0468330383301, 1255.1658153533936, 614.9908447265625)"
1016,7711879083,,0,"(510.7232666015625, 1266.2741661071777, 614.970703125)"
1017,7711883083,,0,"(516.4865112304688, 1230.2857875823975, 614.9712524414062)"
1018,7711887083,,0,"(506.0184478759766, 1211.9701385498047, 614.9787190755209)"
1019,7711891083,,0,"(495.5503845214843, 1193.654489517212, 614.9861857096354)"
1020,7711895083,,0,"(485.0823211669922, 1175.3388404846191, 614.99365234375)"
1021,7711899083,,0,"(474.61180686950684, 1195.1868295669556, 615.00537109375)"
1022,7711903083,,0,"(497.8546142578125, 1229.7702312469482, 615.0056762695312)"
1023,7711907083,,0,"(501.5642738342285, 1215.3282165527344, 614.99609375)"
1024,7711911083,,0,"(480.5902290344238, 1189.706540107727, 614.9967041015625)"
1025,7711915083,,0,"(482.24390029907227, 1197.5950241088867, 614.99755859375)"
1026,7711919083,,0,"(484.4668202829621, 1200.2908147211713, 615.0193614417049)"
1027,7711923083,,0,"(486.6897402668519, 1202.9866053334558, 615.0411642896598)"
1028,7711927083,,0,"(488.91266025074174, 1205.6823959457404, 615.0629671376147)"
1029,7711931082,,0,"(491.13502450463557, 1208.3775126103717, 615.0847645348576)"
1030,7711935082,,0,"(493.3579444885254, 1211.0733032226562, 615.1065673828125)"
1031,7711939082,,0,"(478.9657688140869, 1198.406481742859, 615.09716796875)"
1032,7711943082,,0,"(501.50259017944336, 1235.068416595459, 615.140380859375)"
1033,7711947082,,0,"(504.65824127197266, 1236.4604473114014, 615.0880737304688)"
1034,7711951082,,0,"(485.63060760498047, 1226.6863346099854, 615.1734008789062)"
1035,7711955082,,0,"(483.1139659881592, 1216.5464401245117, 615.1884969075521)"
1036,7711959082,,0,"(480.5973243713379, 1206.406545639038, 615.2035929361979)"
1037,7711963082,,0,"(478.0806827545166, 1196.2666511535645, 615.2186889648438)"
1038,7711967082,,0,"(482.67915725708, 1221.4375019073486, 615.2192993164062)"
1039,7711971082,,0,"(487.2776317596436, 1246.6083526611328, 615.2199096679688)"
1040,7711975082,,0,"(491.87610626220703, 1271.779203414917, 615.2205200195312)"
1041,7711979082,,0,"(496.5637016296386, 1247.8354692459106, 615.1798706054688)"
1042,7711983082,,0,"(501.25129699707037, 1223.8917350769043, 615.1392211914062)"
1043,7711987082,,0,"(505.93889236450195, 1199.948000907898, 615.0985717773438)"
1044,7711991082,,0,"(485.2085494995117, 1209.554386138916, 615.0083618164062)"
1045,7711995082,,0,"(507.34262466430664, 1212.9558563232422, 615.0009155273438)"
1046,7711999082,,0,"(529.4766998291016, 1216.3573265075684, 614.9934692382812)"
1047,7712003082,,0,"(551.6107749938965, 1219.7587966918945, 614.9860229492188)"
1048,7712007082,,0,"(590.830135345459, 1246.1495876312256, 614.880615234375)"
1049,7712011082,,0,"(673.5894584655762, 1249.955177307129, 614.848876953125)"
1050,7712015082,,0,"(649.9490547180176, 1209.4589710235596, 614.82763671875)"
1051,7712019082,,0,"(648.2822227478027, 1197.3090648651123, 614.7847290039062)"
1052,7712023082,,0,"(656.3150596618652, 1208.6731910705566, 614.76220703125)"
1053,7712027082,,0,"(684.2045974731445, 1184.4282388687134, 614.8458251953125)"
1054,7712031082,,0,"(719.4043350219727, 1165.3870582580566, 614.8163452148438)"
1055,7712035082,,0,"(740.8431243896484, 1167.48526096344, 614.8775634765625)"
1056,7712039082,,0,"(757.0872116088867, 1172.0724821090698, 614.741455078125)"
1057,7712043082,,0,"(782.684154510498, 1164.2472982406616, 614.7533569335938)"
1058,7712047082,,0,"(800.4018783569336, 1161.6522073745728, 614.7255655924479)"
1059,7712051082,,0,"(818.1196022033691, 1159.057116508484, 614.6977742513021)"
1060,7712055082,,0,"(835.8373260498047, 1156.462025642395, 614.6699829101562)"
1061,7712059082,,0,"(847.3461151123047, 1161.6662740707397, 614.666259765625)"
1062,7712063082,,0,"(858.8549041748047, 1166.8705224990845, 614.6625366210938)"
1063,7712067082,,0,"(870.3636932373047, 1172.0747709274292, 614.6588134765625)"
1064,7712071082,,0,"(872.841911315918, 1167.0377969741821, 614.6036071777344)"
1065,7712075082,,0,"(875.3201293945312, 1162.000823020935, 614.5484008789062)"
1066,7712079080,,0,"(863.3435440063477, 1149.350380897522, 614.580810546875)"
1067,7712083080,,0,"(862.1803426039395, 1151.2634620640283, 614.5609790789607)"
1068,7712087082,,0,"(861.0165596008301, 1153.1774997711182, 614.5411376953125)"
1069,7712091082,,0,"(867.1363162994385, 1152.7692675590515, 614.5532531738281)"
1070,7712095082,,0,"(873.2560729980469, 1152.3610353469849, 614.5653686523438)"
1071,7712099082,,0,"(870.4968166351318, 1156.6076874732971, 614.5614624023438)"
1072,7712103082,,0,"(867.7375602722168, 1160.8543395996094, 614.5575561523438)"
1073,7712107082,,0,"(868.4985637664795, 1156.7481458187103, 614.5616912841797)"
1074,7712111082,,0,"(869.2595672607422, 1152.6419520378113, 614.5658264160156)"
1075,7712115082,,0,"(870.0205707550049, 1148.5357582569122, 614.5699615478516)"
1076,7712119082,,0,"(870.7815742492676, 1144.4295644760132, 614.5740966796875)"
1077,7712123082,,0,"(868.5593605041504, 1147.4515914916992, 614.5859375)"
1078,7712127082,,0,"(865.5303955078125, 1157.0347309112549, 614.5870971679688)"
1079,7712131082,,0,"(872.4839973449707, 1149.6060132980347, 614.5570678710938)"
1080,7712135082,,0,"(871.6666889190674, 1146.1705684661865, 614.5528564453125)"
1081,7712139082,,0,"(870.8493804931641, 1142.7351236343384, 614.5486450195312)"
1082,7712143082,,0,"(870.0320720672607, 1139.2996788024902, 614.54443359375)"
1083,7712147082,,0,"(869.2147636413574, 1135.864233970642, 614.5402221679688)"
1084,7712151082,,0,"(866.2843322753906, 1146.7258930206299, 614.5416259765625)"
1085,7712155082,,0,"(873.3213043212891, 1165.1036381721497, 614.5214233398438)"
1086,7712159082,,0,"(880.3582763671875, 1183.4813833236694, 614.501220703125)"
1087,7712163082,,0,"(868.8784217834473, 1145.1724290847778, 614.5234375)"
1088,7712167082,,0,"(868.8396263122559, 1144.6416020393372, 614.5224304199219)"
1089,7712171082,,0,"(868.8008308410645, 1144.1107749938965, 614.5214233398438)"
1090,7712175082,,0,"(868.762035369873, 1143.5799479484558, 614.5204162597656)"
1091,7712179082,,0,"(868.7232398986816, 1143.0491209030151, 614.5194091796875)"
1092,7712183082,,0,"(868.6844444274902, 1142.5182938575745, 614.5184020996094)"
1093,7712187082,,0,"(868.6456489562988, 1141.9874668121338, 614.5173950195312)"
1094,7712191082,,0,"(868.3584022521973, 1142.4246549606323, 614.5250447591146)"
1095,7712195082,,0,"(868.0711555480957, 1142.8618431091309, 614.5326944986979)"
1096,7712199082,,0,"(867.7839088439941, 1143.2990312576294, 614.5403442382812)"
1097,7712203082,,0,"(780.3675270080566, 1260.8641147613525, 614.5617065429688)"
1098,7712207082,,0,"(820.9112548828125, 1202.4816513061523, 614.5315246582031)"
1099,7712211082,,0,"(861.4549827575684, 1144.0991878509521, 614.5013427734375)"
1100,7712215082,,0,"(865.0881099700928, 1148.7806797027588, 614.5177001953125)"
1101,7712219082,,0,"(868.7212371826172, 1153.4621715545654, 614.5340576171875)"
1102,7712223082,,0,"(871.1429214477539, 1150.7887959480286, 614.5347900390625)"
1103,7712227082,,0,"(873.5646057128906, 1148.1154203414917, 614.5355224609375)"
1104,7712231082,,0,"(874.1583633422852, 1157.3112487792969, 614.5325927734375)"
1105,7712235082,,0,"(874.7521209716797, 1166.507077217102, 614.5296630859375)"
1106,7712239082,,0,"(875.3458786010742, 1175.7029056549072, 614.5267333984375)"
1107,7712243082,,0,"(873.6147308349609, 1149.25217628479, 614.52685546875)"
1108,7712247082,,0,"(870.5679416656494, 1146.8634366989136, 614.5278015136719)"
1109,7712251082,,0,"(867.5211524963379, 1144.474697113037, 614.5287475585938)"
1110,7712255082,,0,"(867.4738121032715, 1145.3056573867798, 614.5294189453125)"
1111,7712259082,,0,"(867.4264717102051, 1146.1366176605225, 614.5300903320312)"
1112,7712263082,,0,"(867.3791313171387, 1146.9675779342651, 614.53076171875)"
1113,7712267082,,0,"(866.2221908569336, 1143.4488773345947, 614.5036417643229)"
1114,7712271082,,0,"(865.0652503967285, 1139.9301767349243, 614.4765218098959)"
1115,7712275082,,0,"(863.9083099365234, 1136.411476135254, 614.4494018554688)"
1116,7712279082,,0,"(867.3646354675293, 1137.8044843673706, 614.4537455240885)"
1117,7712283082,,0,"(870.8209609985352, 1139.1974925994873, 614.4580891927084)"
1118,7712287082,,0,"(874.277286529541, 1140.590500831604, 614.4624328613281)"
1119,7712291082,,0,"(877.7336120605469, 1141.9835090637207, 614.4667765299479)"
1120,7712295082,,0,"(881.1899375915527, 1143.3765172958374, 614.4711201985677)"
1121,7712299082,,0,"(884.6462631225586, 1144.769525527954, 614.4754638671875)"
1122,7712303082,,0,"(873.182373046875, 1152.1394491195679, 614.4664306640625)"
1123,7712307082,,0,"(882.2002029418945, 1161.9318544864655, 614.4696350097656)"
1124,7712311082,,0,"(891.2180328369141, 1171.724259853363, 614.4728393554688)"
1125,7712315082,,0,"(900.2358627319336, 1181.5166652202606, 614.4760437011719)"
1126,7712319082,,0,"(909.2536926269531, 1191.3090705871582, 614.479248046875)"
1127,7712323082,,0,"(898.2257513572233, 1181.5864102209994, 614.486371189485)"
1128,7712327078,,0,"(887.208838028763, 1171.8734725152067, 614.4934872089525)"
1129,7712331078,,0,"(876.1808967590332, 1162.1508121490479, 614.5006103515625)"
1130,7712335078,,0,"(865.0008201599121, 1145.482349395752, 614.4913330078125)"
1131,7712339078,,0,"(872.8960990905762, 1152.3685455322266, 614.4700317382812)"
1132,7712343078,,0,"(865.867805480957, 1159.8745346069336, 614.4875284830729)"
1133,7712347078,,0,"(858.8395118713379, 1167.3805236816406, 614.5050252278646)"
1134,7712351078,,0,"(851.8112182617188, 1174.8865127563477, 614.5225219726562)"
1135,7712355078,,0,"(878.9203262329102, 1147.286581993103, 614.5224609375)"
